"tanggal,water_level"
"2019-03-11,650"
"2019-03-11,650"
"2019-03-11,640"
"2019-03-11,650"
"2019-03-11,630"
"2019-03-11,680"
"2019-03-11,650"
"2019-03-11,520"
"2019-03-11,520"
"2019-03-11,520"
"2019-03-11,520"
"2019-03-11,510"
"2019-03-11,500"
"2019-03-11,530"
"2019-03-11,500"
"2019-03-11,530"
"2019-03-11,500"
"2019-03-11,530"
"2019-03-11,480"
"2019-03-11,490"
"2019-03-11,480"
"2019-03-11,470"
"2019-03-11,470"
"2019-03-11,470"
"2019-03-11,680"
"2019-03-11,680"
"2019-03-11,660"
"2019-03-11,600"
"2019-03-11,650"
"2019-03-11,660"
"2019-03-11,650"
"2019-03-11,680"
"2019-03-11,660"
"2019-03-11,670"
"2019-03-11,700"
"2019-03-11,670"
"2019-03-11,670"
"2019-03-11,670"
"2019-03-11,660"
"2019-03-12,660"
"2019-03-12,670"
"2019-03-12,570"
"2019-03-12,670"
"2019-03-12,680"
"2019-03-12,670"
"2019-03-12,660"
"2019-03-12,520"
"2019-03-12,660"
"2019-03-12,630"
"2019-03-12,650"
"2019-03-12,690"
"2019-03-12,680"
"2019-03-12,620"
"2019-03-12,710"
"2019-03-12,720"
"2019-03-12,740"
"2019-03-12,730"
"2019-03-12,700"
"2019-03-12,690"
"2019-03-12,680"
"2019-03-12,480"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,470"
"2019-03-12,710"
"2019-03-12,770"
"2019-03-12,760"
"2019-03-12,740"
"2019-03-13,720"
"2019-03-13,710"
"2019-03-13,710"
"2019-03-13,670"
"2019-03-13,630"
"2019-03-13,580"
"2019-03-13,600"
"2019-03-13,630"
"2019-03-13,560"
"2019-03-13,610"
"2019-03-13,630"
"2019-03-13,620"
"2019-03-13,610"
"2019-03-13,600"
"2019-03-13,600"
"2019-03-13,610"
"2019-03-13,570"
"2019-03-13,610"
"2019-03-13,570"
"2019-03-13,570"
"2019-03-13,570"
"2019-03-13,480"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-13,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-14,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
"2019-03-15,470"
